isogroup47480_c0_g2	K13525
isogroup70035_c8_g8	K03231
isogroup104266_c0_g1	K21813
isogroup64662_c0_g2	K02957
isogroup66897_c0_g1	K13443
isogroup71242_c0_g2	K10693
isogroup74786_c0_g4	K18598
isogroup61686_c0_g1	K05312
isogroup75478_c0_g2	K17541
isogroup64820_c0_g1	K22804
isogroup63897_c0_g1	K00505
isogroup74731_c0_g1	K16910
isogroup78634_c1_g4	K20162
isogroup41828_c0_g2	K18753
isogroup95026_c0_g1	K08875
isogroup71927_c0_g1	K18441
isogroup69383_c2_g1	K11836
isogroup72255_c2_g1	K20463
isogroup108185_c0_g1	K01965
isogroup75371_c0_g3	K13159
isogroup25325_c0_g1	K24230
isogroup51973_c0_g1	K04097
isogroup51002_c0_g2	K00166
isogroup42010_c0_g1	K10638
isogroup74231_c3_g4	K09560
isogroup54332_c0_g1	K02969
isogroup122675_c0_g1	K12855
isogroup68858_c1_g5	K03111
isogroup78410_c1_g1	K10699
isogroup75537_c0_g1	K03941
isogroup69712_c0_g3	K09848
isogroup71309_c1_g3	K23922
isogroup74607_c2_g1	K21988
isogroup77222_c0_g3	K08292
isogroup78845_c3_g1	K01966
isogroup71489_c4_g2	K02932
isogroup77965_c1_g1	K15303
isogroup98682_c0_g1	K10736
isogroup78363_c0_g1	K16573
isogroup73892_c0_g3	K07881
isogroup81913_c0_g1	K15201
isogroup75090_c0_g1	K01893
isogroup61472_c0_g10	K19827
isogroup77967_c9_g2	K22614
isogroup72780_c0_g1	K14216
isogroup74165_c3_g3	K05655
isogroup90760_c0_g1	K00734
isogroup74632_c0_g2	K08892
isogroup74741_c0_g1	K11887
isogroup74604_c0_g3	K16910
isogroup52538_c0_g1	K09548
isogroup59584_c0_g1	K02901
isogroup77520_c0_g2	K22544
isogroup76101_c5_g1	K00637
isogroup73557_c0_g2	K12198
isogroup65137_c0_g1	K09627
isogroup109633_c0_g1	K25058
isogroup78367_c1_g1	K22544
isogroup6487_c0_g1	K06059
isogroup65221_c0_g1	K00031
isogroup68239_c1_g1	K16197
isogroup73696_c0_g1	K06063
isogroup77911_c2_g2	K00799
isogroup70177_c7_g3	K08054
isogroup49309_c0_g3	K18628
isogroup69316_c11_g1	K06269
isogroup35949_c0_g1	K22182
isogroup5921_c0_g1	K12229
isogroup73382_c1_g1	K06185
isogroup35512_c0_g1	K07752
isogroup35749_c0_g1	K17936
isogroup74625_c0_g1	K05655
isogroup70322_c1_g2	K01640
isogroup72124_c6_g2	K00943
isogroup69538_c0_g1	K05546
isogroup71446_c3_g1	K17817
isogroup69181_c0_g3	K16343
isogroup67492_c0_g1	K04615
isogroup73699_c2_g2	K13982
isogroup72471_c1_g1	K07874
isogroup58324_c0_g1	K14025
isogroup69986_c0_g1	K13720
isogroup65633_c0_g1	K05656
isogroup70053_c0_g2	K25165
isogroup78432_c3_g4	K17083
isogroup70876_c6_g21	K02941
isogroup72511_c2_g1	K08874
isogroup60184_c0_g1	K00934
isogroup71087_c2_g1	K06777
isogroup68193_c1_g3	K10799
isogroup72384_c2_g1	K06115
isogroup73778_c0_g2	K00873
isogroup75379_c0_g2	K15633
isogroup4559_c0_g1	K11127
isogroup73585_c1_g1	K24469
isogroup77401_c2_g1	K00940
isogroup57927_c0_g1	K11840
isogroup73476_c0_g1	K13127
isogroup88498_c0_g1	K12165
isogroup72904_c0_g7	K09108
isogroup54027_c0_g1	K14009
isogroup69975_c4_g3	K20194
isogroup97260_c0_g1	K11861
isogroup10846_c0_g1	K12460
isogroup78307_c1_g3	K06094
isogroup64215_c2_g1	K04659
isogroup68920_c1_g1	K22125
isogroup46653_c0_g1	K11290
isogroup57659_c0_g1	K14216
isogroup67820_c1_g8	K12823
isogroup69435_c3_g1	K14209
isogroup105032_c0_g1	K19983
isogroup70986_c0_g1	K12813
isogroup78321_c3_g1	K17461
isogroup74230_c2_g4	K03768
isogroup65516_c0_g1	K00685
isogroup69172_c1_g1	K07937
isogroup98350_c0_g1	K14286
isogroup74498_c8_g2	K05692
isogroup35095_c0_g1	K22125
isogroup61238_c0_g1	K11375
isogroup65695_c0_g3	K04456
isogroup68105_c0_g2	K13499
isogroup71270_c2_g1	K18164
isogroup2711_c0_g1	K04441
isogroup112171_c0_g1	K24637
isogroup74913_c1_g1	K14779
isogroup67522_c2_g1	K09058
isogroup72153_c0_g2	K11490
isogroup72939_c0_g1	K00232
isogroup52295_c0_g1	K03320
isogroup76390_c1_g1	K10844
isogroup4420_c0_g1	K12384
isogroup74885_c1_g6	K14085
isogroup47101_c0_g1	K12839
isogroup77231_c2_g1	K09173
isogroup60405_c0_g2	K22754
isogroup78369_c1_g3	K11824
isogroup71981_c0_g1	K05542
isogroup68158_c4_g7	K02132
isogroup72695_c1_g3	K08673
isogroup64325_c0_g3	K19719
isogroup69901_c0_g1	K10391
isogroup60352_c0_g1	K09848
isogroup62716_c0_g1	K14085
isogroup68124_c0_g1	K08105
isogroup71343_c2_g1	K09182
isogroup72872_c0_g3	K02739
isogroup75698_c0_g1	K03002
isogroup78384_c1_g5	K24478
isogroup69775_c0_g4	K19024
isogroup73886_c1_g1	K04799
isogroup76791_c1_g1	K17266
isogroup72875_c0_g1	K17916
isogroup77428_c4_g4	K05692
isogroup36758_c0_g1	K03936
isogroup77259_c0_g4	K23820
isogroup59277_c0_g1	K13173
isogroup61131_c0_g1	K09504
isogroup37036_c0_g1	K22614
isogroup50363_c0_g1	K17751
isogroup76104_c0_g9	K01204
isogroup72336_c0_g2	K18032
isogroup69516_c2_g1	K13126
isogroup70219_c0_g1	K02608
isogroup68004_c1_g4	K13250
isogroup75548_c0_g1	K12482
isogroup77765_c3_g5	K12818
isogroup77049_c0_g2	K11860
isogroup109709_c0_g1	K23728
isogroup53716_c0_g1	K16944
isogroup23528_c0_g1	K19882
isogroup76273_c0_g2	K00698
isogroup76223_c4_g5	K02998
isogroup120809_c0_g1	K22566
isogroup63994_c0_g1	K09502
isogroup73775_c2_g2	K10380
isogroup5008_c0_g1	K12622
isogroup78588_c8_g7	K02910
isogroup62631_c1_g1	K02929
isogroup65242_c0_g2	K05673
isogroup94599_c0_g1	K08507
isogroup77077_c0_g1	K20306
isogroup78224_c3_g6	K08833
isogroup73693_c5_g2	K10644
isogroup77202_c1_g1	K14567
isogroup54129_c0_g1	K01225
isogroup72638_c3_g5	K11793
isogroup75710_c0_g1	K01648
isogroup75357_c0_g5	K00544
isogroup43102_c0_g1	K01277
isogroup78927_c1_g1	K19683
isogroup87738_c0_g1	K17778
isogroup42737_c0_g1	K08488
isogroup95013_c0_g1	K18438
isogroup49546_c0_g1	K02925
isogroup71765_c0_g1	K00128
isogroup53274_c0_g1	K01647
isogroup58389_c0_g1	K04739
isogroup59969_c1_g2	K14213
isogroup58451_c0_g1	K02150
isogroup58124_c0_g1	K01514
isogroup36348_c0_g1	K00505
isogroup79509_c3_g1	K10408
isogroup76221_c0_g1	K00605
isogroup76296_c1_g2	K09574
isogroup81060_c0_g1	K12821
isogroup71210_c0_g1	K24979
isogroup25800_c0_g1	K10585
isogroup63982_c1_g2	K10408
isogroup74526_c1_g1	K18619
isogroup68189_c0_g1	K17592
isogroup57100_c0_g1	K13219
isogroup34685_c0_g1	K24637
isogroup68455_c0_g1	K03173
isogroup78123_c2_g2	K22614
isogroup72890_c7_g8	K22754
isogroup72652_c1_g4	K24537
isogroup67381_c0_g1	K10260
isogroup70560_c3_g1	K02949
isogroup58370_c0_g2	K17261
isogroup72516_c5_g1	K02151
isogroup74321_c0_g2	K06825
isogroup77405_c4_g1	K15199
isogroup75778_c0_g1	K11583
isogroup77629_c0_g1	K10352
isogroup25994_c0_g1	K24141
isogroup72305_c7_g1	K15437
isogroup73173_c5_g1	K22125
isogroup50279_c0_g1	K20056
isogroup65625_c0_g1	K04437
isogroup68234_c9_g1	K10373
isogroup74907_c0_g10	K10956
isogroup64456_c0_g1	K10691
isogroup71737_c10_g5	K24469
isogroup104519_c0_g1	K10359
isogroup68103_c0_g1	K17785
isogroup68342_c0_g1	K00272
isogroup58913_c0_g1	K05695
isogroup70342_c0_g1	K07055
isogroup71714_c0_g1	K01876
isogroup94649_c0_g1	K03681
isogroup78364_c0_g1	K01253
isogroup72748_c1_g2	K12035
isogroup68730_c1_g1	K13344
isogroup72484_c3_g2	K08859
isogroup9501_c0_g1	K02953
isogroup40689_c0_g1	K24469
isogroup76451_c0_g2	K10588
isogroup23897_c0_g1	K09113
isogroup74597_c0_g5	K18405
isogroup21891_c0_g1	K09497
isogroup36004_c0_g1	K16816
isogroup68751_c1_g1	K11338
isogroup63588_c0_g1	K11857
isogroup75034_c0_g1	K14805
isogroup71193_c2_g1	K04392
isogroup79172_c1_g1	K10369
isogroup69105_c1_g1	K03505
isogroup58895_c0_g1	K05661
isogroup72330_c2_g1	K16547
isogroup122311_c0_g1	K10408
isogroup53928_c0_g1	K04374
isogroup67166_c1_g3	K08857
isogroup77538_c0_g1	K14564
isogroup53396_c0_g1	K19330
isogroup62771_c2_g1	K17266
isogroup74319_c1_g5	K15732
isogroup60681_c0_g1	K11290
isogroup70440_c1_g4	K19756
isogroup71013_c3_g1	K14530
isogroup20920_c0_g1	K19757
isogroup72384_c1_g2	K06114
isogroup90824_c0_g1	K04450
isogroup74101_c1_g1	K13141
isogroup63695_c0_g1	K01052
isogroup73152_c1_g2	K04448
isogroup62636_c0_g1	K01724
isogroup96290_c0_g1	K08766
isogroup70417_c0_g1	K17085
isogroup67470_c0_g1	K00541
isogroup88404_c0_g1	K01303
isogroup76642_c2_g4	K09667
isogroup117473_c0_g1	K10595
isogroup75357_c0_g1	K00544
isogroup73878_c1_g5	K11089
isogroup63663_c0_g3	K17080
isogroup67885_c0_g1	K12873
isogroup67454_c9_g5	K17943
isogroup66772_c0_g3	K05768
isogroup8494_c0_g1	K03515
isogroup69320_c3_g1	K01201
isogroup69234_c1_g1	K07759
isogroup76421_c0_g1	K00387
isogroup62879_c0_g4	K03456
isogroup76591_c9_g1	K17341
isogroup75782_c3_g1	K08042
isogroup69444_c0_g1	K20123
isogroup75184_c0_g1	K07953
isogroup66541_c2_g1	K03231
isogroup50087_c0_g1	K12661
isogroup61557_c1_g2	K12891
isogroup67699_c2_g2	K10580
isogroup73223_c2_g1	K03364
isogroup79507_c3_g1	K10691
isogroup38152_c0_g1	K19626
isogroup68536_c0_g1	K03940
isogroup32713_c0_g1	K10356
isogroup72595_c1_g4	K09363
isogroup69394_c0_g1	K17404
isogroup63053_c0_g1	K02882
isogroup68269_c1_g1	K08498
isogroup76304_c0_g1	K04523
isogroup78860_c2_g1	K09583
isogroup30068_c0_g1	K02580
isogroup37909_c0_g2	K20359
isogroup60320_c0_g1	K02917
isogroup53559_c0_g1	K07964
isogroup73582_c1_g1	K13960
isogroup72039_c0_g2	K15449
isogroup77593_c0_g1	K14555
isogroup15844_c0_g1	K10258
isogroup71100_c0_g6	K13421
isogroup63445_c1_g1	K01527
isogroup67767_c0_g2	K15109
isogroup23729_c0_g1	K09848
isogroup36275_c0_g1	K11128
isogroup76218_c1_g1	K16669
isogroup76923_c1_g1	K00139
isogroup64816_c0_g1	K08843
isogroup71527_c0_g5	K17081
isogroup53308_c0_g1	K24637
isogroup67256_c1_g1	K10370
isogroup77300_c3_g1	K09522
isogroup67787_c3_g2	K03263
isogroup72771_c0_g1	K04682
isogroup47410_c0_g1	K18340
isogroup79209_c2_g1	K20473
isogroup31064_c0_g1	K14297
isogroup76887_c3_g1	K02977
isogroup76159_c0_g4	K18584
isogroup20387_c0_g1	K10573
isogroup40374_c0_g1	K20100
isogroup121339_c0_g1	K10593
isogroup68097_c10_g1	K03141
isogroup79181_c3_g2	K14960
isogroup77486_c0_g1	K17600
isogroup57879_c0_g3	K05719
isogroup95623_c0_g1	K08844
isogroup40576_c0_g1	K12189
isogroup74284_c1_g3	K03671
isogroup68809_c3_g1	K02920
isogroup71438_c0_g1	K12493
isogroup56115_c0_g1	K02266
isogroup92424_c0_g1	K05688
isogroup15767_c0_g1	K00069
isogroup72940_c3_g2	K07904
isogroup55349_c0_g3	K03251
isogroup75055_c1_g1	K10798
isogroup73441_c0_g3	K04936
isogroup32395_c0_g1	K19054
isogroup68811_c6_g1	K24734
isogroup74382_c2_g2	K23081
isogroup57491_c0_g1	K03671
isogroup71631_c2_g2	K22074
isogroup70876_c6_g4	K04077
isogroup72888_c0_g1	K01134
isogroup78702_c1_g1	K20179
isogroup69426_c1_g1	K03012
isogroup71750_c9_g1	K04445
isogroup47838_c0_g1	K03102
isogroup77328_c0_g1	K10394
isogroup52596_c0_g1	K24524
isogroup96320_c0_g1	K12472
isogroup72206_c1_g3	K05695
isogroup58165_c0_g1	K20526
isogroup75216_c0_g1	K23901
isogroup51379_c0_g1	K04353
isogroup72196_c0_g2	K13696
isogroup72309_c0_g2	K02924
isogroup60967_c0_g1	K20371
isogroup78845_c3_g4	K01966
isogroup49684_c0_g1	K00940
isogroup58203_c0_g1	K19874
isogroup67639_c0_g2	K19907
isogroup53148_c0_g2	K06094
isogroup68666_c1_g1	K08017
isogroup66482_c0_g1	K03231
isogroup62036_c0_g1	K00799
isogroup74897_c1_g1	K19531
isogroup83232_c0_g1	K14552
isogroup78130_c1_g3	K06767
isogroup67932_c0_g4	K00993
isogroup75529_c0_g1	K00544
isogroup71002_c2_g1	K08807
isogroup35237_c0_g1	K18258
isogroup57547_c0_g1	K12883
isogroup87898_c0_g1	K01672
isogroup49938_c0_g1	K02979
isogroup71489_c0_g1	K02932
isogroup68955_c0_g1	K02270
isogroup72506_c1_g1	K24023
isogroup68456_c9_g1	K07925
isogroup78441_c1_g1	K03174
isogroup65609_c0_g3	K16669
isogroup69632_c0_g1	K06176
isogroup65650_c0_g1	K14324
isogroup69765_c2_g1	K02969
isogroup55082_c0_g1	K03246
isogroup68554_c0_g1	K00505
isogroup74708_c0_g1	K03260
isogroup79360_c3_g1	K11967
isogroup74053_c0_g1	K01619
isogroup73890_c4_g4	K02951
isogroup10519_c0_g1	K10611
isogroup53830_c0_g2	K00289
isogroup72612_c0_g1	K00228
isogroup97202_c0_g1	K15720
isogroup67578_c0_g1	K15759
isogroup43970_c0_g1	K07199
isogroup77213_c0_g2	K01194
isogroup76143_c0_g1	K10345
isogroup78488_c0_g1	K07188
isogroup122309_c0_g1	K23503
isogroup74075_c1_g1	K11405
isogroup76355_c0_g1	K03130
isogroup78772_c1_g1	K17341
isogroup67954_c7_g1	K13912
isogroup66093_c0_g2	K18245
isogroup74611_c4_g2	K01409
isogroup66700_c0_g1	K15902
isogroup70433_c6_g1	K10630
isogroup71332_c7_g1	K13524
isogroup67170_c0_g2	K10203
isogroup78193_c1_g2	K12382
isogroup31490_c0_g1	K02910
isogroup80016_c0_g1	K03939
isogroup74464_c0_g3	K19947
isogroup72981_c0_g1	K19827
isogroup75481_c0_g2	K12813
isogroup71906_c0_g1	K09565
isogroup76564_c1_g1	K03363
isogroup72646_c2_g1	K25185
isogroup66633_c10_g2	K05349
isogroup69709_c1_g3	K11434
isogroup11011_c0_g1	K14801
isogroup66902_c1_g1	K09561
isogroup73223_c1_g1	K22556
isogroup71525_c1_g5	K14947
isogroup73336_c1_g2	K17255
isogroup62262_c0_g1	K24427
isogroup114064_c0_g1	K03017
isogroup71814_c0_g3	K04370
isogroup75354_c1_g1	K00560
isogroup76124_c4_g2	K01580
isogroup66959_c0_g1	K23624
isogroup70863_c2_g2	K03540
isogroup68762_c0_g1	K09627
isogroup70358_c3_g1	K06972
isogroup67877_c0_g6	K13126
isogroup63723_c0_g1	K05658
isogroup71813_c2_g2	K23879
isogroup99301_c0_g1	K01942
isogroup45366_c0_g3	K16687
isogroup30550_c0_g1	K05012
isogroup70057_c2_g3	K01540
isogroup106545_c0_g1	K12663
isogroup72918_c6_g1	K13168
isogroup69840_c1_g1	K22943
isogroup69720_c0_g1	K02136
isogroup67807_c0_g1	K01410
isogroup72363_c1_g1	K10133
isogroup79007_c4_g7	K05673
isogroup73018_c0_g1	K01763
isogroup73309_c2_g1	K19022
isogroup76904_c0_g4	K24723
isogroup74007_c1_g1	K15174
isogroup28932_c0_g1	K15423
isogroup68159_c4_g2	K13199
isogroup74907_c0_g11	K10956
isogroup49560_c0_g1	K05917
isogroup65871_c0_g4	K19721
isogroup72150_c0_g4	K09260
isogroup62744_c0_g1	K03109
isogroup76568_c0_g2	K17921
isogroup69675_c4_g3	K02183
isogroup75655_c1_g1	K11666
isogroup71854_c2_g2	K01711
isogroup28897_c0_g1	K15261
isogroup71881_c2_g1	K11463
isogroup73328_c3_g4	K00968
isogroup79179_c5_g1	K11427
isogroup57370_c0_g1	K01555
isogroup67132_c3_g1	K02925
isogroup70684_c0_g1	K02183
isogroup66840_c0_g1	K09848
isogroup72305_c6_g3	K04798
isogroup70384_c7_g12	K07763
isogroup73104_c1_g1	K12396
isogroup34280_c0_g1	K00940
isogroup60372_c0_g1	K06278
isogroup77363_c0_g3	K16288
isogroup69356_c4_g1	K07941
isogroup72354_c1_g8	K16726
isogroup63547_c0_g1	K14780
isogroup68637_c0_g1	K05906
isogroup78459_c1_g2	K22614
isogroup72909_c0_g1	K15542
isogroup50135_c0_g1	K09568
isogroup77416_c1_g1	K19347
isogroup74948_c4_g2	K06560
isogroup113080_c0_g1	K20804
isogroup69591_c9_g1	K04456
isogroup58312_c1_g1	K19476
isogroup69468_c5_g1	K00814
isogroup72416_c7_g2	K14407
isogroup76728_c1_g3	K22754
isogroup69752_c3_g3	K01092
isogroup77214_c0_g1	K01349
isogroup77704_c1_g1	K07209
isogroup68871_c0_g1	K24943
isogroup78359_c1_g1	K17266
isogroup15406_c0_g1	K23288
isogroup78637_c1_g1	K03255
isogroup68026_c10_g2	K23909
isogroup91095_c0_g1	K15074
isogroup73523_c3_g1	K11168
isogroup69354_c0_g1	K17286
isogroup40463_c0_g2	K01321
isogroup71251_c3_g3	K00934
isogroup71208_c0_g1	K01495
isogroup63434_c0_g1	K12160
isogroup68478_c2_g1	K04615
isogroup68879_c2_g1	K05643
isogroup74146_c0_g1	K10599
isogroup58885_c0_g3	K20223
isogroup11271_c0_g1	K11849
isogroup65855_c0_g1	K10382
isogroup69507_c2_g1	K05129
isogroup65739_c1_g2	K19538
isogroup70692_c0_g5	K01025
isogroup56682_c0_g1	K12567
isogroup65749_c1_g1	K06777
isogroup67475_c0_g1	K17602
isogroup57806_c1_g2	K09499
isogroup55330_c0_g1	K21772
isogroup70460_c0_g2	K13513
isogroup24287_c0_g1	K02730
isogroup73515_c1_g2	K09848
isogroup76215_c0_g1	K06258
isogroup76720_c1_g1	K17866
isogroup78879_c2_g1	K22017
isogroup61712_c0_g1	K03247
isogroup67799_c0_g1	K03016
isogroup114357_c0_g1	K06694
isogroup54088_c0_g1	K11294
isogroup67778_c0_g1	K14649
isogroup66592_c0_g1	K05849
isogroup64448_c0_g1	K09668
isogroup79006_c5_g1	K18743
isogroup72306_c2_g2	K13868
isogroup74080_c0_g4	K20181
isogroup74550_c0_g1	K13124
isogroup76298_c1_g2	K19360
isogroup78869_c1_g1	K05688
isogroup69316_c11_g2	K06269
isogroup73027_c2_g1	K01873
isogroup48582_c0_g1	K22564
isogroup70604_c0_g1	K11669
isogroup66718_c1_g2	K02957
isogroup61840_c1_g1	K02146
isogroup78758_c1_g1	K01868
isogroup76812_c6_g2	K00326
isogroup32981_c0_g1	K03522
isogroup71090_c0_g1	K04556
isogroup71015_c1_g5	K04371
isogroup61216_c0_g3	K15029
isogroup89801_c0_g1	K19984
isogroup77784_c1_g2	K08017
isogroup72824_c0_g3	K17087
isogroup75099_c1_g5	K02736
isogroup35426_c0_g2	K08291
isogroup73322_c1_g2	K22970
isogroup40033_c0_g1	K17659
isogroup68753_c0_g1	K14847
isogroup67965_c2_g9	K20315
isogroup69641_c0_g1	K13988
isogroup73072_c1_g1	K15074
isogroup78303_c1_g1	K10408
isogroup73713_c4_g3	K15503
isogroup58241_c0_g3	K00232
isogroup72959_c8_g1	K03263
isogroup53038_c0_g1	K00235
isogroup54111_c0_g1	K18041
isogroup68487_c1_g3	K19511
isogroup71206_c1_g2	K17592
isogroup67168_c6_g15	K02930
isogroup73599_c2_g4	K06839
isogroup60751_c0_g1	K14213
isogroup75314_c0_g2	K15302
isogroup59872_c1_g1	K03253
isogroup79314_c2_g1	K06271
isogroup77307_c2_g1	K13912
isogroup73066_c2_g2	K10669
isogroup100996_c0_g1	K24123
isogroup67361_c1_g1	K02941
isogroup76305_c0_g1	K04515
isogroup67599_c3_g3	K02183
isogroup72177_c3_g1	K13151
isogroup70331_c0_g2	K12857
isogroup77370_c1_g1	K14638
isogroup64667_c0_g1	K13411
isogroup59703_c0_g1	K02936
isogroup70384_c6_g4	K20371
isogroup64384_c0_g1	K07904
isogroup77824_c2_g1	K01099
isogroup7464_c0_g1	K20872
isogroup68370_c1_g1	K19907
isogroup77341_c0_g2	K00103
isogroup68193_c1_g2	K16726
isogroup90935_c0_g1	K04430
isogroup64565_c0_g1	K12828
isogroup69194_c0_g2	K02866
isogroup77936_c8_g3	K08892
isogroup68001_c3_g1	K22614
isogroup77989_c1_g1	K06252
isogroup77441_c6_g1	K16910
isogroup76071_c0_g4	K15292
isogroup59029_c0_g1	K14726
isogroup70518_c0_g2	K21121
isogroup59783_c1_g2	K13107
isogroup76669_c0_g1	K01530
isogroup69754_c9_g1	K22755
isogroup66643_c0_g1	K11353
isogroup55500_c0_g6	K22660
isogroup78340_c0_g3	K11997
isogroup67589_c0_g1	K21991
isogroup74720_c0_g1	K04442
isogroup35496_c0_g1	K13696
isogroup60229_c0_g1	K16857
isogroup76070_c0_g1	K14307
isogroup75828_c2_g2	K03846
isogroup4410_c0_g1	K22564
isogroup76949_c0_g1	K12823
isogroup76640_c2_g1	K11995
isogroup76426_c1_g1	K01537
isogroup44630_c0_g1	K08059
isogroup78873_c5_g3	K09848
isogroup79202_c2_g1	K13861
isogroup78116_c1_g1	K05658
isogroup75210_c0_g4	K06642
isogroup68109_c0_g2	K08145
isogroup71193_c1_g1	K04392
isogroup61414_c0_g1	K15013
isogroup77028_c1_g5	K05872
isogroup72494_c1_g1	K18081
isogroup68346_c4_g2	K09487
isogroup78334_c0_g4	K00025
isogroup73972_c0_g2	K11723
isogroup60178_c0_g1	K02873
isogroup77646_c8_g1	K19721
isogroup68800_c4_g1	K17266
isogroup71084_c0_g1	K22614
isogroup37942_c0_g1	K18741
isogroup58224_c0_g1	K10413
isogroup69272_c0_g2	K09396
isogroup40567_c0_g1	K01490
isogroup69953_c0_g2	K05673
isogroup49992_c0_g1	K16585
isogroup73878_c1_g6	K00552
isogroup71694_c0_g1	K12345
isogroup66153_c0_g1	K17751
isogroup47219_c0_g2	K14856
isogroup76969_c3_g1	K23166
isogroup52499_c0_g1	K00816
isogroup89111_c0_g1	K14007
isogroup8470_c0_g1	K16473
isogroup77097_c1_g1	K17843
isogroup72443_c10_g3	K12822
isogroup54154_c0_g3	K00934
isogroup69546_c0_g1	K25059
isogroup65986_c0_g1	K00280
isogroup73653_c1_g2	K13617
isogroup75788_c1_g3	K19514
isogroup27028_c0_g1	K05610
isogroup63549_c0_g1	K18626
isogroup71451_c0_g1	K09657
isogroup74894_c0_g1	K19525
isogroup71936_c0_g1	K09209
isogroup59370_c1_g2	K02991
isogroup69372_c10_g1	K04420
isogroup84736_c0_g1	K05762
isogroup79397_c2_g1	K01895
isogroup113257_c0_g1	K20177
isogroup73299_c0_g2	K06106
isogroup74061_c1_g1	K24637
isogroup73226_c0_g2	K03262
isogroup67576_c0_g1	K08171
isogroup71715_c5_g5	K07374
isogroup50941_c0_g1	K02947
isogroup63424_c0_g1	K04459
isogroup65170_c0_g1	K05695
isogroup74643_c0_g2	K23048
isogroup79136_c1_g2	K03173
isogroup114745_c0_g1	K19306
isogroup78554_c0_g3	K08498
isogroup108787_c0_g1	K10396
isogroup71510_c0_g1	K02956
isogroup77575_c4_g1	K14961
isogroup69397_c1_g7	K01539
isogroup67627_c2_g9	K02985
isogroup79180_c8_g2	K11416
isogroup70579_c0_g3	K12035
isogroup74167_c1_g1	K02896
isogroup25783_c0_g1	K16506
isogroup77983_c0_g1	K05917
isogroup75147_c0_g1	K14411
isogroup114947_c0_g1	K20636
isogroup67798_c4_g1	K01049
isogroup68087_c0_g1	K17255
isogroup70876_c6_g15	K02953
isogroup63732_c0_g1	K11594
isogroup121205_c0_g1	K08738
isogroup75007_c2_g3	K03094
isogroup72409_c1_g2	K00026
isogroup44466_c0_g1	K06766
isogroup37513_c0_g1	K17341
isogroup75262_c1_g1	K19410
isogroup70690_c6_g2	K20899
isogroup65662_c0_g1	K22754
isogroup78841_c0_g1	K21798
isogroup60319_c0_g1	K17279
isogroup78024_c2_g1	K07207
isogroup70870_c0_g1	K24996
isogroup69482_c4_g1	K06215
isogroup67777_c1_g1	K04646
isogroup77879_c3_g1	K09580
isogroup74982_c7_g4	K08054
isogroup75007_c2_g4	K03094
isogroup70827_c0_g1	K17606
isogroup68786_c7_g2	K07937
isogroup110066_c0_g1	K23562
isogroup68504_c1_g2	K01874
isogroup76161_c0_g3	K13912
isogroup72212_c0_g1	K12026
isogroup54994_c0_g1	K24029
isogroup73872_c2_g1	K18032
isogroup72133_c3_g1	K14753
isogroup68435_c3_g1	K22754
isogroup73983_c1_g7	K08892
isogroup53152_c0_g1	K17286
isogroup75810_c3_g1	K15503
isogroup75224_c0_g1	K01265
isogroup76730_c2_g1	K01251
isogroup68349_c0_g2	K03259
isogroup66596_c0_g1	K16740
isogroup77985_c0_g2	K09848
isogroup71788_c0_g1	K23905
isogroup56612_c0_g1	K19476
isogroup74377_c1_g1	K13113
isogroup69956_c4_g1	K12891
isogroup77375_c1_g3	K10104
isogroup75405_c0_g3	K16452
isogroup73261_c10_g2	K04676
isogroup69457_c0_g1	K03246
isogroup66662_c8_g1	K09250
isogroup106106_c0_g1	K04560
isogroup54480_c0_g2	K17751
isogroup68670_c1_g1	K03872
isogroup42429_c0_g1	K08056
isogroup70798_c3_g2	K17577
isogroup69418_c2_g3	K03231
isogroup69863_c4_g1	K05655
isogroup95540_c0_g1	K00235
isogroup70632_c0_g1	K17293
isogroup73165_c6_g3	K02923
isogroup74172_c3_g2	K12398
isogroup90488_c0_g1	K14521
isogroup61050_c0_g1	K01581
isogroup80785_c0_g1	K03178
isogroup99719_c0_g1	K22562
isogroup54909_c0_g1	K02889
isogroup77899_c2_g1	K01115
isogroup54855_c0_g3	K06199
isogroup22783_c0_g1	K14216
isogroup77738_c0_g2	K02156
isogroup65502_c0_g1	K12259
isogroup72193_c0_g2	K14399
isogroup72544_c0_g1	K10457
isogroup71408_c4_g2	K07374
isogroup68560_c3_g2	K10908
isogroup56812_c1_g1	K02938
isogroup78890_c0_g4	K10523
isogroup31652_c0_g1	K20796
isogroup73439_c0_g1	K09519
isogroup69497_c0_g1	K05759
isogroup62914_c0_g3	K01431
isogroup78405_c1_g1	K14000
isogroup74918_c2_g2	K18441
isogroup72652_c1_g1	K25048
isogroup73757_c0_g2	K15348
isogroup47078_c0_g2	K06114
isogroup78581_c0_g2	K00699
isogroup67057_c3_g4	K05719
isogroup4492_c0_g1	K24963
isogroup70494_c0_g3	K02514
isogroup68936_c0_g1	K15382
isogroup58185_c0_g1	K12845
isogroup35761_c0_g1	K07763
isogroup73792_c2_g1	K20346
isogroup79335_c5_g1	K13431
isogroup104563_c0_g1	K19410
isogroup67330_c0_g1	K21914
isogroup74990_c0_g1	K20635
isogroup24865_c0_g1	K16833
isogroup71315_c1_g1	K12896
isogroup51860_c0_g1	K19882
isogroup70980_c4_g2	K18618
isogroup72232_c7_g1	K04508
isogroup76857_c2_g1	K02976
isogroup72248_c1_g2	K13025
isogroup70929_c2_g2	K01783
isogroup123775_c0_g1	K09173
