isogroup1909_c0_g3	K20818
isogroup11329_c0_g1	K01942
isogroup16965_c0_g1	K10580
isogroup174795_c0_g1	K14307
isogroup47479_c0_g1	K15620
isogroup2717_c0_g1	K14007
isogroup48520_c0_g1	K05728
isogroup36966_c0_g1	K16288
isogroup4434_c1_g1	K08860
isogroup58625_c0_g1	K06174
isogroup9406_c0_g1	K00654
isogroup9971_c0_g1	K09848
isogroup38041_c0_g1	K10424
isogroup11725_c0_g1	K01555
isogroup12034_c0_g1	K18441
isogroup49652_c0_g1	K11416
isogroup90101_c0_g1	K01847
isogroup96395_c0_g1	K01539
isogroup56455_c0_g3	K05695
isogroup27369_c0_g1	K21797
isogroup16674_c2_g1	K04508
isogroup1494_c0_g1	K14821
isogroup68322_c0_g1	K14016
isogroup7776_c0_g1	K10859
isogroup31925_c0_g1	K23114
isogroup44350_c0_g1	K04798
isogroup134457_c0_g1	K12827
isogroup3658_c0_g1	K15216
isogroup90877_c0_g1	K04729
isogroup46623_c0_g1	K01596
isogroup6530_c0_g2	K17426
isogroup4769_c0_g1	K14556
isogroup3345_c0_g1	K14327
isogroup2726_c0_g1	K22017
isogroup46763_c0_g1	K01196
isogroup22773_c0_g2	K17594
isogroup44494_c0_g2	K17751
isogroup54263_c0_g1	K24886
isogroup58597_c0_g1	K20183
isogroup106482_c0_g1	K14648
isogroup155829_c0_g1	K14841
isogroup27804_c0_g1	K23922
isogroup65051_c0_g1	K16669
isogroup163571_c0_g1	K03234
isogroup3556_c0_g2	K11137
isogroup30048_c0_g1	K13912
isogroup50008_c0_g1	K16185
isogroup54703_c0_g1	K00306
isogroup135853_c0_g1	K04674
isogroup36215_c0_g1	K10752
isogroup41289_c0_g1	K09341
isogroup26619_c0_g1	K06277
isogroup20562_c0_g1	K16669
isogroup27046_c0_g2	K13411
isogroup28181_c0_g1	K14324
isogroup4814_c0_g1	K05752
isogroup159103_c0_g1	K20632
isogroup115471_c0_g1	K17570
isogroup34830_c0_g1	K14301
isogroup2401_c1_g1	K06691
isogroup18319_c0_g1	K02870
isogroup153252_c0_g1	K10871
isogroup112096_c0_g1	K02908
isogroup25931_c0_g1	K21411
isogroup152106_c0_g1	K18592
isogroup54859_c0_g1	K14960
isogroup25884_c0_g1	K10380
isogroup5339_c1_g1	K01412
isogroup23653_c0_g1	K17849
isogroup111793_c0_g1	K01082
isogroup12894_c1_g2	K23460
isogroup33626_c0_g1	K13861
isogroup50641_c0_g1	K20804
isogroup1257_c0_g1	K17573
isogroup9216_c0_g1	K23858
isogroup6819_c0_g2	K11411
isogroup1130_c0_g2	K01053
isogroup13088_c0_g3	K05850
isogroup3499_c0_g3	K17307
isogroup3334_c0_g2	K02966
isogroup88818_c0_g1	K09624
isogroup45011_c0_g1	K02901
isogroup198_c0_g1	K03849
isogroup30315_c1_g1	K11666
isogroup46426_c0_g1	K12818
isogroup94115_c0_g1	K10798
isogroup8802_c0_g1	K02873
isogroup2094_c1_g1	K14026
isogroup22909_c1_g2	K18466
isogroup48715_c0_g1	K17890
isogroup17014_c0_g1	K08150
isogroup6384_c2_g1	K09452
isogroup8707_c0_g3	K04513
isogroup22450_c0_g1	K04606
isogroup42312_c0_g1	K13539
isogroup156689_c0_g1	K13758
isogroup137612_c0_g1	K15113
isogroup10693_c0_g1	K02950
isogroup51571_c0_g1	K07964
isogroup13710_c0_g2	K07876
isogroup27582_c0_g1	K12384
isogroup34404_c0_g1	K02599
isogroup82593_c0_g1	K09582
isogroup40175_c0_g1	K22414
isogroup1921_c0_g2	K12366
isogroup36642_c0_g1	K07870
isogroup7626_c0_g1	K04461
isogroup166036_c0_g1	K11587
isogroup1144_c0_g1	K10084
isogroup143859_c0_g1	K15348
isogroup38012_c0_g1	K04615
isogroup4306_c0_g1	K13025
isogroup55878_c0_g2	K11262
isogroup87414_c0_g1	K01745
isogroup56625_c0_g3	K12191
isogroup4802_c0_g2	K03000
isogroup8323_c0_g1	K02606
isogroup9744_c0_g1	K11253
isogroup2201_c0_g1	K00939
isogroup170946_c0_g1	K14427
isogroup40854_c0_g1	K10523
isogroup46399_c0_g1	K15516
isogroup120065_c0_g1	K18081
isogroup13429_c0_g1	K24686
isogroup30369_c0_g2	K01379
isogroup12213_c0_g1	K22614
isogroup102150_c0_g1	K03120
isogroup59967_c0_g1	K02180
isogroup15645_c0_g1	K05768
isogroup30129_c0_g4	K12626
isogroup60954_c0_g1	K01265
isogroup70_c0_g1	K21027
isogroup95544_c0_g1	K17562
isogroup981_c3_g1	K03234
isogroup500_c1_g1	K01931
isogroup29601_c0_g2	K22855
isogroup5104_c0_g1	K00626
isogroup54217_c0_g1	K24225
isogroup58022_c0_g1	K06063
isogroup29496_c0_g2	K13174
isogroup64792_c0_g1	K11647
isogroup79830_c0_g1	K04634
isogroup13010_c0_g1	K13907
isogroup142874_c0_g1	K02263
isogroup113304_c0_g1	K12311
isogroup56904_c0_g1	K04615
isogroup4432_c0_g1	K22017
isogroup140625_c0_g1	K00639
isogroup51833_c0_g1	K03878
isogroup318_c0_g1	K15191
isogroup20204_c1_g2	K04392
isogroup36858_c1_g1	K14290
isogroup139400_c0_g1	K22904
isogroup38478_c0_g1	K14638
isogroup10823_c0_g1	K10644
isogroup42107_c0_g1	K08508
isogroup31819_c0_g1	K24524
isogroup5150_c0_g1	K12897
isogroup5555_c0_g1	K22823
isogroup38392_c0_g1	K15837
isogroup114321_c0_g1	K20189
isogroup31424_c0_g1	K04456
isogroup113006_c0_g1	K10523
isogroup120910_c0_g1	K01134
isogroup45042_c0_g1	K04558
isogroup138859_c0_g1	K07119
isogroup100869_c2_g2	K20407
isogroup18644_c0_g1	K03007
isogroup163955_c0_g1	K15116
isogroup6563_c0_g2	K03671
isogroup51757_c0_g1	K08568
isogroup37025_c0_g1	K19882
isogroup7236_c0_g2	K19499
isogroup4203_c0_g2	K13111
isogroup37733_c0_g1	K10226
isogroup168283_c0_g1	K19671
isogroup18961_c0_g1	K00799
isogroup7908_c0_g1	K24929
isogroup114609_c0_g1	K01872
isogroup165405_c0_g1	K04430
isogroup2920_c0_g1	K02599
isogroup75150_c0_g1	K09502
isogroup6100_c0_g1	K10380
isogroup5962_c1_g1	K12739
isogroup7903_c0_g1	K01892
isogroup72055_c0_g1	K16910
isogroup2527_c0_g1	K12813
isogroup85689_c0_g2	K23854
isogroup24094_c0_g1	K14405
isogroup31970_c0_g1	K24332
isogroup17151_c0_g2	K22544
isogroup20980_c0_g1	K13119
isogroup52161_c0_g1	K11878
isogroup37679_c0_g1	K17341
isogroup20946_c2_g1	K03029
isogroup5908_c0_g1	K24815
isogroup164088_c0_g1	K17301
isogroup20291_c0_g2	K20102
isogroup55465_c0_g1	K16766
isogroup65351_c0_g1	K01251
isogroup11564_c0_g3	K20168
isogroup96700_c0_g1	K02579
isogroup4795_c0_g1	K23958
isogroup41626_c0_g1	K19196
isogroup105858_c0_g1	K20179
isogroup78025_c0_g1	K01191
isogroup51242_c0_g1	K13217
isogroup159263_c0_g1	K13205
isogroup107387_c0_g1	K02920
isogroup126399_c0_g1	K17866
isogroup4825_c1_g2	K14545
isogroup119394_c0_g1	K06094
isogroup19141_c0_g1	K13376
isogroup40912_c0_g1	K20726
isogroup14939_c0_g1	K10353
isogroup7080_c0_g1	K01724
isogroup136458_c0_g1	K24047
isogroup7872_c0_g6	K15133
isogroup164967_c0_g1	K17341
isogroup49728_c0_g1	K12858
isogroup43546_c0_g1	K09579
isogroup7790_c2_g1	K11253
isogroup152168_c0_g1	K03661
isogroup16200_c0_g2	K02684
isogroup6028_c0_g2	K16910
isogroup166655_c0_g1	K20299
isogroup1886_c0_g1	K17822
isogroup27245_c1_g1	K03032
isogroup6006_c0_g1	K23404
isogroup5855_c0_g1	K05287
isogroup116153_c0_g1	K18663
isogroup2988_c0_g1	K02732
isogroup1134_c1_g1	K24223
isogroup6308_c0_g1	K04615
isogroup125387_c0_g1	K16910
isogroup4327_c0_g1	K23362
isogroup16669_c1_g1	K19026
isogroup149557_c0_g1	K11153
isogroup29152_c0_g1	K18204
isogroup137755_c0_g1	K13342
isogroup58444_c0_g1	K03283
isogroup12459_c0_g1	K23489
isogroup7566_c0_g1	K06094
isogroup148484_c0_g1	K10744
isogroup16079_c1_g1	K07893
isogroup25241_c0_g5	K16939
isogroup47945_c0_g3	K16608
isogroup55587_c0_g1	K10901
isogroup567_c1_g1	K04424
isogroup166500_c0_g1	K10356
isogroup7792_c1_g1	K14550
isogroup124594_c0_g1	K11517
isogroup21733_c0_g1	K09560
isogroup46940_c0_g1	K12488
isogroup71312_c0_g1	K14286
isogroup131195_c0_g1	K02908
isogroup6177_c0_g1	K04739
isogroup1356_c0_g2	K23539
isogroup76888_c0_g1	K02888
isogroup170237_c0_g1	K17751
isogroup100476_c0_g1	K01754
isogroup2141_c0_g1	K01196
isogroup127133_c0_g1	K00020
isogroup82615_c0_g2	K03942
isogroup86469_c0_g1	K18258
isogroup52_c0_g1	K05931
isogroup15677_c1_g1	K01769
isogroup861_c0_g1	K01365
isogroup6616_c0_g1	K08467
isogroup146508_c0_g1	K04851
isogroup3438_c0_g1	K06497
isogroup10760_c0_g2	K12384
isogroup76934_c0_g1	K09487
isogroup60673_c0_g1	K10356
isogroup9538_c1_g1	K05124
isogroup120124_c0_g1	K12488
isogroup13510_c0_g1	K00616
isogroup54475_c0_g1	K01369
isogroup31490_c0_g1	K00413
isogroup75757_c0_g2	K02962
isogroup32053_c0_g1	K23691
isogroup27501_c0_g1	K10279
isogroup12970_c0_g1	K08764
isogroup25151_c0_g1	K00671
isogroup164288_c0_g1	K11303
isogroup47582_c0_g1	K02145
isogroup80237_c0_g1	K17800
isogroup21997_c0_g1	K11540
isogroup38504_c0_g2	K20071
isogroup48618_c0_g1	K10416
isogroup19684_c1_g3	K02987
isogroup30953_c0_g1	K00423
isogroup163275_c0_g1	K16540
isogroup864_c2_g2	K07203
isogroup127349_c0_g1	K05122
isogroup2498_c0_g1	K12844
isogroup18054_c0_g1	K01116
isogroup8509_c0_g2	K03174
isogroup47227_c0_g1	K15979
isogroup165257_c0_g1	K07511
isogroup36325_c0_g1	K06174
isogroup60123_c0_g1	K11248
isogroup498_c0_g1	K17921
isogroup89570_c0_g1	K01076
isogroup72960_c0_g1	K06997
isogroup8368_c0_g4	K07830
isogroup11160_c0_g1	K11487
isogroup168586_c0_g1	K10356
isogroup8910_c0_g1	K08866
isogroup3993_c0_g1	K22746
isogroup37262_c0_g1	K14015
isogroup23242_c0_g1	K00797
isogroup34039_c0_g1	K04374
isogroup33544_c0_g1	K22063
isogroup29095_c0_g1	K01810
isogroup55332_c0_g1	K16507
isogroup2753_c0_g1	K23965
isogroup33392_c0_g1	K21988
isogroup50986_c0_g1	K11655
isogroup2695_c0_g1	K12858
isogroup7995_c0_g3	K23330
isogroup157842_c0_g1	K23802
isogroup28542_c0_g1	K11726
isogroup2399_c0_g1	K03949
isogroup56837_c0_g1	K03106
isogroup64143_c0_g1	K06287
isogroup910_c0_g1	K20161
isogroup4615_c0_g1	K11492
isogroup47361_c0_g1	K11418
isogroup3891_c0_g1	K04482
isogroup122243_c0_g1	K11540
isogroup44109_c0_g1	K08819
isogroup7297_c0_g1	K04353
isogroup18040_c0_g1	K01810
isogroup16648_c0_g1	K17233
isogroup12683_c0_g2	K03138
isogroup4935_c0_g2	K04688
isogroup2017_c0_g1	K23960
isogroup142590_c0_g1	K17943
isogroup137456_c0_g1	K08056
isogroup19364_c0_g1	K08467
isogroup18667_c0_g3	K16726
isogroup13657_c0_g1	K13596
isogroup6309_c0_g1	K00911
isogroup80843_c0_g1	K03355
isogroup90171_c0_g1	K16524
isogroup74322_c0_g1	K15437
isogroup65348_c0_g1	K05115
isogroup152710_c0_g1	K18465
isogroup1742_c1_g1	K20287
isogroup28173_c0_g1	K19613
isogroup8976_c0_g1	K07889
isogroup163894_c0_g1	K06114
isogroup6916_c0_g3	K10571
isogroup20693_c0_g1	K00915
isogroup1893_c0_g1	K12818
isogroup175571_c0_g1	K20359
isogroup130038_c0_g1	K13342
isogroup5287_c0_g1	K04365
isogroup21361_c0_g1	K23922
isogroup10352_c0_g3	K24888
isogroup127383_c0_g1	K01373
isogroup67004_c0_g1	K02735
isogroup5612_c0_g1	K08860
isogroup7870_c0_g1	K08470
isogroup11628_c1_g1	K07374
isogroup16025_c2_g2	K04468
isogroup121046_c0_g1	K09995
isogroup17245_c1_g1	K10408
isogroup96271_c0_g1	K10358
isogroup31934_c0_g1	K08843
isogroup38690_c0_g1	K23532
isogroup48797_c0_g2	K01581
isogroup7508_c0_g2	K19525
isogroup20723_c0_g1	K02995
isogroup2536_c0_g1	K07203
isogroup32397_c0_g2	K23088
isogroup53299_c0_g1	K23847
isogroup6065_c0_g1	K18032
isogroup22538_c0_g1	K11251
isogroup7941_c0_g2	K08513
isogroup26820_c0_g2	K01968
isogroup943_c2_g3	K09228
isogroup134097_c0_g1	K10614
isogroup9224_c0_g2	K13167
isogroup12790_c0_g1	K17902
isogroup39654_c0_g1	K03014
isogroup80271_c0_g1	K22063
isogroup11231_c0_g1	K14638
isogroup154192_c0_g1	K03267
isogroup68807_c0_g1	K00544
isogroup41098_c0_g1	K16175
isogroup133_c1_g3	K17598
isogroup7541_c3_g1	K05695
isogroup14562_c0_g2	K11096
isogroup5430_c1_g2	K07374
isogroup2666_c0_g1	K02943
isogroup9913_c1_g1	K10422
isogroup38138_c0_g2	K22987
isogroup142220_c0_g1	K06062
isogroup14383_c0_g2	K10349
isogroup171296_c0_g1	K01081
isogroup73816_c0_g1	K24348
isogroup7636_c0_g1	K18532
isogroup49061_c0_g1	K09478
isogroup1946_c1_g1	K24083
isogroup166694_c0_g1	K13499
isogroup58331_c0_g1	K12391
isogroup141260_c0_g1	K08843
isogroup12933_c0_g1	K00306
isogroup27629_c0_g1	K14307
isogroup13980_c1_g1	K00683
isogroup5298_c1_g1	K02983
isogroup7417_c0_g1	K19363
isogroup40517_c1_g3	K10704
isogroup9282_c0_g1	K14565
isogroup119908_c0_g1	K11977
isogroup127814_c0_g1	K24230
isogroup42891_c0_g1	K21436
isogroup19289_c0_g1	K04615
isogroup933_c1_g1	K06675
isogroup120286_c0_g1	K04371
isogroup44624_c0_g1	K03234
isogroup11397_c0_g1	K22987
isogroup22936_c0_g1	K01803
isogroup51241_c0_g1	K11173
isogroup1013_c0_g1	K03781
isogroup23515_c0_g1	K00357
isogroup169469_c0_g1	K20290
isogroup29403_c0_g1	K22808
isogroup58606_c0_g1	K11587
isogroup66480_c0_g1	K14766
isogroup52671_c0_g1	K14638
isogroup3847_c0_g3	K22262
isogroup43934_c0_g1	K15104
isogroup59000_c0_g1	K22383
isogroup38753_c0_g1	K16674
isogroup2609_c0_g1	K09602
isogroup45230_c0_g1	K14286
isogroup56599_c0_g1	K23901
isogroup4064_c0_g1	K04962
isogroup21235_c0_g1	K09848
isogroup166240_c0_g1	K15498
isogroup13050_c0_g1	K02542
isogroup129171_c0_g1	K10645
isogroup20814_c0_g1	K08889
isogroup81736_c0_g1	K01265
isogroup8608_c0_g1	K12035
isogroup160546_c0_g1	K00819
isogroup3597_c0_g3	K08488
isogroup15189_c0_g1	K19613
isogroup125278_c0_g1	K22866
isogroup17288_c0_g1	K14298
isogroup12450_c0_g2	K04552
isogroup1202_c0_g4	K07189
isogroup11289_c0_g3	K02941
isogroup43490_c0_g1	K19656
isogroup91840_c0_g1	K09516
isogroup5780_c0_g1	K11584
isogroup124162_c0_g1	K24727
isogroup80382_c0_g1	K06106
isogroup13253_c0_g1	K24469
isogroup13344_c0_g3	K12757
isogroup1307_c0_g1	K17341
isogroup140424_c0_g1	K24086
isogroup71812_c0_g1	K03979
isogroup111972_c0_g1	K00472
isogroup1499_c0_g1	K00162
isogroup1130_c0_g1	K01053
isogroup10236_c0_g2	K24510
isogroup892_c0_g1	K18464
isogroup58532_c0_g1	K09113
isogroup16840_c0_g1	K01783
isogroup30468_c0_g1	K11824
isogroup6819_c0_g1	K16750
isogroup4177_c0_g1	K09405
isogroup66803_c0_g1	K08501
isogroup8019_c0_g1	K03173
isogroup29323_c0_g1	K03264
isogroup7067_c0_g1	K13912
isogroup9556_c0_g1	K14216
isogroup41049_c0_g1	K00069
isogroup5126_c0_g1	K08490
isogroup11322_c0_g1	K14947
isogroup7927_c0_g2	K14772
isogroup3303_c0_g1	K02152
isogroup73304_c0_g1	K15698
isogroup30866_c0_g2	K23505
isogroup32921_c0_g1	K17339
isogroup1720_c0_g1	K10357
isogroup37113_c0_g1	K00164
isogroup27984_c0_g1	K10442
isogroup7867_c1_g3	K06170
isogroup114524_c0_g1	K17849
isogroup31377_c0_g1	K03246
isogroup63627_c0_g1	K19682
isogroup7653_c0_g1	K22804
isogroup19126_c0_g3	K07232
isogroup81143_c0_g2	K01890
isogroup19299_c0_g1	K08343
isogroup33599_c0_g1	K04958
isogroup4950_c0_g4	K20179
isogroup58217_c0_g1	K25165
isogroup1754_c0_g1	K05692
isogroup2142_c0_g1	K00789
isogroup18184_c0_g1	K17260
isogroup3620_c0_g1	K22928
isogroup52432_c0_g1	K12838
isogroup51444_c0_g1	K10104
isogroup93215_c0_g1	K05681
isogroup78242_c0_g1	K18752
isogroup22671_c0_g1	K17095
isogroup4999_c0_g2	K18050
isogroup16942_c0_g1	K04615
isogroup52025_c0_g1	K04398
isogroup111770_c0_g1	K11672
isogroup15917_c0_g1	K00461
isogroup29171_c0_g1	K06269
isogroup2682_c0_g1	K24134
isogroup41482_c0_g1	K05695
isogroup88733_c0_g3	K18038
isogroup144802_c0_g1	K09210
isogroup1376_c0_g1	K07048
isogroup41520_c1_g4	K17916
isogroup72320_c0_g1	K07881
isogroup1273_c0_g1	K10412
isogroup1587_c0_g1	K01519
isogroup2411_c0_g1	K01889
isogroup157504_c0_g1	K00820
isogroup82589_c0_g1	K00161
isogroup167223_c0_g1	K02932
isogroup815_c0_g1	K06059
isogroup24017_c0_g1	K07375
isogroup964_c0_g1	K07048
isogroup91794_c0_g1	K04424
isogroup11088_c0_g1	K00799
isogroup129286_c0_g1	K06063
isogroup3278_c0_g2	K06158
isogroup90114_c0_g1	K14301
isogroup69372_c0_g1	K10901
isogroup97403_c0_g1	K22125
isogroup97526_c0_g1	K13783
isogroup51444_c0_g2	K10104
isogroup47394_c0_g1	K05757
isogroup40779_c0_g1	K10457
isogroup96691_c0_g1	K00605
isogroup2519_c0_g1	K15025
isogroup154569_c0_g1	K11340
isogroup18893_c0_g2	K14539
isogroup126184_c0_g1	K10693
isogroup29949_c0_g1	K13123
isogroup18009_c0_g2	K06185
isogroup1653_c0_g1	K23543
isogroup12574_c1_g2	K04345
isogroup53584_c0_g1	K09667
isogroup14404_c0_g1	K08739
isogroup47427_c0_g1	K15113
isogroup23187_c0_g1	K13736
isogroup33919_c0_g2	K23012
isogroup26582_c0_g1	K23387
isogroup7434_c0_g1	K15407
isogroup53051_c0_g1	K23234
isogroup92472_c0_g1	K06129
isogroup88035_c0_g1	K19006
isogroup14988_c0_g1	K19025
isogroup5512_c0_g1	K08057
isogroup3231_c0_g1	K16727
isogroup30403_c0_g1	K09517
isogroup11532_c0_g1	K20656
isogroup127919_c0_g1	K07427
isogroup3001_c0_g1	K15046
isogroup72150_c0_g1	K18156
isogroup88752_c0_g1	K11538
isogroup16137_c0_g1	K09498
isogroup142006_c0_g1	K24469
isogroup13514_c0_g1	K12163
isogroup103427_c0_g1	K10423
isogroup11169_c0_g1	K10380
isogroup45460_c0_g1	K04392
isogroup94831_c0_g1	K19757
isogroup173961_c0_g1	K04615
isogroup8177_c0_g1	K04615
isogroup31853_c0_g1	K01365
isogroup46209_c0_g1	K11294
isogroup1790_c0_g1	K14021
isogroup4643_c0_g1	K13104
isogroup3709_c0_g1	K20872
isogroup144082_c0_g1	K23164
isogroup91648_c0_g1	K05633
isogroup20004_c0_g1	K02219
isogroup128912_c0_g1	K02875
isogroup77557_c0_g1	K19410
isogroup7561_c1_g4	K02927
isogroup137148_c0_g1	K13184
isogroup44494_c0_g1	K17751
isogroup59613_c0_g1	K11338
isogroup46050_c0_g1	K00306
isogroup20738_c0_g1	K23610
isogroup10291_c0_g1	K15085
isogroup1636_c0_g2	K23114
isogroup67791_c0_g1	K15680
isogroup73668_c0_g1	K05129
isogroup87523_c0_g1	K20133
isogroup24026_c0_g1	K08036
isogroup26576_c0_g1	K02885
isogroup21192_c0_g1	K24510
isogroup33997_c0_g1	K01080
isogroup172831_c0_g1	K10807
isogroup76947_c0_g1	K20241
isogroup151213_c0_g1	K09574
isogroup55421_c0_g1	K10976
isogroup134825_c0_g1	K17966
isogroup3734_c0_g1	K17926
isogroup14545_c0_g1	K13800
isogroup290_c0_g1	K08465
isogroup5693_c0_g2	K08963
isogroup43695_c0_g1	K08799
isogroup18371_c0_g1	K08827
isogroup2182_c0_g1	K20407
isogroup130799_c0_g1	K12191
isogroup20111_c0_g2	K13619
isogroup163345_c0_g1	K00658
isogroup44019_c0_g1	K10356
isogroup105417_c0_g1	K13912
isogroup22469_c0_g1	K20523
isogroup13795_c1_g1	K00418
isogroup65444_c0_g1	K01415
isogroup71874_c0_g1	K22138
isogroup30905_c0_g1	K01230
isogroup57576_c0_g1	K15296
isogroup19190_c0_g1	K21863
isogroup104745_c0_g1	K10771
isogroup38932_c0_g1	K22125
isogroup705_c0_g2	K19985
isogroup169160_c0_g1	K07817
isogroup2832_c0_g1	K20967
isogroup43864_c0_g1	K15361
isogroup3991_c0_g1	K19363
isogroup9832_c0_g2	K03174
isogroup8780_c0_g2	K10356
isogroup866_c0_g1	K00827
isogroup78919_c0_g1	K15042
isogroup38394_c1_g1	K05759
isogroup5557_c0_g1	K02898
isogroup138105_c0_g1	K14785
isogroup13501_c0_g1	K06528
isogroup59373_c0_g1	K03037
isogroup7769_c0_g1	K08139
isogroup102470_c0_g1	K19179
isogroup3249_c0_g1	K17923
isogroup23652_c0_g2	K06233
isogroup9354_c0_g1	K20097
isogroup3874_c1_g1	K10361
isogroup3252_c0_g1	K15630
isogroup11336_c0_g1	K04565
isogroup40648_c0_g1	K00021
isogroup2186_c2_g1	K09583
isogroup47893_c0_g1	K04487
isogroup3090_c0_g1	K11997
isogroup1776_c0_g1	K08823
isogroup114925_c0_g1	K23741
isogroup46981_c0_g2	K05695
isogroup163723_c0_g1	K01302
isogroup113363_c0_g1	K22156
isogroup57834_c0_g2	K24048
isogroup166023_c0_g1	K02940
isogroup42912_c0_g2	K01415
isogroup41347_c0_g2	K10380
isogroup59703_c0_g1	K12624
isogroup118650_c0_g1	K16733
isogroup57649_c0_g1	K03320
isogroup42969_c0_g1	K03030
isogroup16401_c0_g1	K24524
isogroup9541_c0_g1	K13201
isogroup22880_c0_g1	K22614
isogroup98569_c0_g1	K14295
isogroup759_c0_g1	K14379
isogroup14759_c0_g1	K12305
isogroup93663_c0_g1	K22943
isogroup15519_c0_g1	K03038
isogroup4520_c0_g1	K25186
isogroup5702_c0_g2	K10756
isogroup37273_c0_g1	K16833
isogroup6541_c0_g1	K18159
isogroup131579_c0_g1	K10646
isogroup5314_c0_g1	K03027
isogroup16332_c0_g1	K23741
isogroup44051_c0_g3	K02678
isogroup4907_c0_g1	K22939
isogroup111586_c0_g1	K23568
isogroup92525_c0_g1	K14778
isogroup1692_c2_g1	K20777
isogroup6638_c0_g1	K08518
isogroup7665_c0_g1	K22867
isogroup10209_c1_g1	K20796
isogroup116586_c0_g1	K10104
isogroup164962_c0_g1	K23293
isogroup114672_c0_g1	K00030
isogroup2087_c0_g1	K12478
isogroup26628_c0_g1	K07517
isogroup32155_c0_g1	K08105
isogroup28764_c0_g1	K13982
isogroup142811_c0_g1	K00128
isogroup163159_c0_g1	K13523
isogroup76398_c0_g2	K00026
isogroup85407_c0_g1	K16748
isogroup13283_c0_g1	K09848
isogroup30740_c0_g1	K10380
isogroup21774_c0_g3	K10427
isogroup113126_c0_g1	K10428
isogroup62788_c0_g4	K23820
isogroup2049_c0_g2	K22470
isogroup40592_c0_g1	K02514
isogroup17617_c0_g1	K09494
isogroup10986_c1_g1	K11971
isogroup19687_c0_g1	K05760
isogroup163468_c0_g1	K03021
isogroup7857_c0_g1	K02910
isogroup16094_c0_g1	K03691
isogroup51504_c0_g1	K23939
isogroup2110_c0_g1	K17065
isogroup7994_c0_g2	K05117
isogroup11195_c0_g2	K14638
isogroup41735_c0_g1	K23295
isogroup50256_c0_g1	K02427
isogroup510_c0_g1	K12487
isogroup50119_c0_g1	K11862
isogroup7606_c0_g1	K11493
isogroup112149_c0_g1	K10408
isogroup1497_c1_g2	K08574
isogroup3400_c3_g2	K00627
isogroup59849_c0_g1	K18038
isogroup5370_c0_g1	K06826
isogroup126345_c0_g1	K20129
isogroup57880_c0_g1	K16186
isogroup70409_c0_g1	K08513
isogroup66247_c0_g1	K04508
isogroup29126_c0_g1	K08844
isogroup77460_c0_g1	K08770
isogroup50923_c0_g1	K20793
isogroup2923_c0_g1	K19525
isogroup2237_c0_g1	K09525
isogroup22856_c0_g2	K03252
isogroup2265_c0_g1	K07204
isogroup6518_c0_g2	K00948
isogroup48584_c0_g1	K19756
isogroup77431_c0_g1	K06839
isogroup139607_c0_g1	K08803
isogroup137587_c0_g1	K02995
isogroup89851_c0_g1	K11274
isogroup28042_c0_g1	K12476
isogroup17655_c0_g1	K16862
isogroup69186_c0_g1	K03251
isogroup13724_c1_g1	K00463
isogroup84391_c0_g1	K10594
isogroup119872_c0_g1	K09214
isogroup140238_c0_g1	K20053
isogroup53933_c0_g1	K13649
isogroup52223_c0_g1	K00088
isogroup29917_c0_g1	K04567
isogroup44162_c0_g1	K00344
isogroup40331_c0_g3	K04615
isogroup60390_c0_g1	K21248
isogroup17391_c0_g1	K17843
isogroup35859_c0_g1	K03113
isogroup130149_c0_g1	K04936
isogroup166503_c0_g1	K16748
isogroup479_c1_g1	K04508
isogroup3748_c0_g1	K21440
isogroup47071_c0_g1	K16796
isogroup17475_c0_g3	K03028
isogroup148880_c0_g1	K02265
isogroup46020_c0_g1	K16676
isogroup58328_c0_g1	K15013
isogroup145423_c0_g1	K04150
isogroup164789_c0_g1	K15171
isogroup6558_c0_g1	K02991
isogroup24186_c0_g1	K03943
isogroup45631_c2_g1	K09377
isogroup47454_c0_g2	K09668
isogroup13372_c0_g1	K19752
isogroup111669_c0_g1	K24839
isogroup10292_c0_g2	K14530
isogroup5783_c0_g1	K14830
isogroup30320_c0_g1	K24469
isogroup2992_c0_g1	K06754
isogroup26260_c0_g1	K11098
isogroup790_c1_g1	K09848
isogroup12942_c0_g3	K10746
isogroup33_c0_g1	K00857
isogroup45854_c0_g1	K03097
isogroup363_c0_g1	K23379
isogroup4012_c0_g1	K17986
isogroup83858_c0_g1	K16910
isogroup101864_c0_g1	K16726
isogroup16949_c0_g1	K17589
isogroup29389_c0_g1	K12035
isogroup44314_c0_g1	K04649
isogroup83116_c0_g1	K17632
isogroup1718_c1_g2	K11869
isogroup6239_c0_g1	K17095
isogroup45360_c0_g3	K16910
isogroup9046_c0_g1	K00457
isogroup8532_c0_g1	K18441
isogroup33590_c0_g1	K11857
isogroup6564_c0_g1	K09173
isogroup65526_c0_g1	K18032
isogroup122955_c0_g1	K10598
isogroup4679_c0_g1	K11363
isogroup5504_c0_g1	K17341
isogroup108167_c0_g1	K14998
isogroup153652_c0_g1	K16507
isogroup41054_c0_g1	K04348
isogroup22901_c0_g1	K16628
isogroup30128_c0_g1	K20032
isogroup4359_c0_g2	K17255
isogroup55648_c0_g1	K15621
isogroup3978_c0_g3	K10356
isogroup10629_c0_g1	K10838
isogroup29602_c0_g2	K09848
isogroup64400_c0_g1	K06270
isogroup1450_c0_g1	K02183
isogroup138103_c0_g1	K23720
isogroup148565_c0_g1	K10442
isogroup131715_c0_g1	K01922
